0.2,-34.001,2.4939,0.99174
0.4,-33.989,2.4939,0.99177
0.6,-33.999,2.4938,0.99159
0.8,-34.023,2.4938,0.9908
1,-33.805,2.4942,0.98625
1.2,-30.807,2.503,0.96958
1.4,-28.442,2.5096,0.95729
1.6,-26.057,2.516,0.94475
1.8,-23.64,2.5226,0.93243
2,-21.213,2.5293,0.91982
2.2,-18.906,2.5355,0.90762
2.4,-16.511,2.5424,0.89545
2.6,-14.931,2.5459,0.88761
2.8,-11.778,2.5544,0.87093
3,-10.194,2.5587,0.86259
3.2,-7.807,2.5652,0.85005
3.4,-5.452,2.5716,0.83789
3.6,-3.097,2.5781,0.82543
3.8,-0.746,2.5847,0.8131
4,1.639,2.5901,0.80162
4.2,3.989,2.5965,0.78919
4.4,6.353,2.6031,0.77683
4.6,8.704,2.6096,0.76436
4.8,11.084,2.616,0.75198
5,13.414,2.6224,0.73965
5.2,15.778,2.6291,0.72718
5.4,18.142,2.6355,0.71486
5.6,20.475,2.6421,0.70257
5.8,22.832,2.6485,0.69017
6,25.179,2.6551,0.67799
6.2,27.545,2.6616,0.66551
6.4,29.864,2.6681,0.65338
6.6,32.239,2.6745,0.6409
6.8,34.567,2.6813,0.62873
7,36.953,2.6875,0.61638
7.2,39.31,2.6941,0.60413
7.4,41.67,2.7005,0.59208
7.6,44.034,2.707,0.5799
7.8,46.428,2.7136,0.56763
8,48.77,2.7202,0.55535
8.2,51.172,2.7265,0.54306
8.4,53.507,2.733,0.53105
8.6,55.888,2.7397,0.51871
8.8,58.268,2.7462,0.5065
9,60.609,2.7526,0.4944
9.2,62.967,2.7592,0.48227
9.4,65.333,2.7659,0.47007
9.6,67.706,2.7724,0.45805
9.8,70.062,2.7791,0.44572
10,72.403,2.7858,0.43375
