0.17857,88.422,2.8293,0.3544
0.35714,88.419,2.8293,0.3544
0.53571,88.415,2.8291,0.35436
0.71429,88.435,2.8287,0.35458
0.89286,88.313,2.8194,0.35521
1.0714,88.03,2.7991,0.35677
1.25,87.778,2.7787,0.3583
1.4286,87.582,2.7653,0.35957
1.6071,87.334,2.7448,0.36135
1.7857,87.081,2.7246,0.36278
1.9643,86.926,2.7109,0.36397
2.1429,86.626,2.6906,0.36591
2.3214,86.375,2.6703,0.36761
2.5,86.21,2.6568,0.36862
2.6786,85.967,2.6377,0.37029
2.8571,85.683,2.6176,0.37216
3.0357,85.503,2.6041,0.37324
3.2143,85.232,2.5839,0.3753
3.3929,84.968,2.5637,0.37685
3.5714,84.771,2.5505,0.37819
3.75,84.5,2.5304,0.37997
3.9286,84.239,2.5102,0.38182
4.1071,84.055,2.4968,0.38318
4.2857,83.814,2.4766,0.38493
4.4643,83.516,2.4565,0.38692
4.6429,83.25,2.4366,0.38884
4.8214,83.087,2.4233,0.39009
5,82.848,2.4032,0.39165
5.1786,82.561,2.3833,0.3937
5.3571,82.348,2.3701,0.39532
5.5357,82.084,2.3502,0.39714
5.7143,81.899,2.3324,0.39724
5.8929,81.629,2.3125,0.39917
6.0714,81.456,2.2993,0.40041
6.25,81.178,2.2794,0.40251
6.4286,81.003,2.2662,0.40378
6.6071,80.682,2.2486,0.40637
6.7857,80.489,2.2356,0.40766
6.9643,80.201,2.2158,0.4096
7.1429,79.936,2.196,0.41164
7.3214,79.681,2.1765,0.41362
7.5,79.49,2.1634,0.41507
7.6786,79.222,2.1438,0.41699
7.8571,78.965,2.1243,0.41918
8.0357,78.795,2.1114,0.42051
8.2143,78.515,2.0917,0.42241
8.3929,78.361,2.0787,0.42398
8.5714,78.091,2.0593,0.42613
8.75,77.857,2.0397,0.42805
8.9286,77.578,2.0202,0.43024
9.1071,77.429,2.0074,0.43161
9.2857,77.161,1.988,0.43394
9.4643,76.92,1.9685,0.43611
9.6429,76.752,1.9557,0.43751
9.8214,76.505,1.9362,0.43957
10,76.264,1.9168,0.44187
