0.17241,0.28,2.0196,0.24486
0.34483,0.28,2.0197,0.24473
0.51724,0.285,2.0196,0.24487
0.68966,0.274,2.0195,0.24493
0.86207,-0.085,2.0197,0.25191
1.0345,-1.572,2.0207,0.26731
1.2069,-3.146,2.0218,0.28356
1.3793,-4.201,2.0223,0.29442
1.5517,-5.777,2.0234,0.31056
1.7241,-7.358,2.0245,0.32687
1.8966,-8.405,2.025,0.33779
2.069,-9.99,2.0262,0.35391
2.2414,-11.573,2.0272,0.3701
2.4138,-12.622,2.0279,0.38085
2.5862,-14.295,2.0295,0.39648
2.7586,-15.888,2.0308,0.41273
2.931,-16.936,2.0313,0.42369
3.1034,-18.463,2.0325,0.43976
3.2759,-19.521,2.0332,0.45059
3.4483,-21.089,2.0343,0.46687
3.6207,-22.128,2.035,0.4776
3.7931,-23.666,2.0362,0.49373
3.9655,-25.252,2.0372,0.51001
4.1379,-26.268,2.038,0.52074
4.3103,-27.806,2.0389,0.53701
4.4828,-28.877,2.0398,0.54794
4.6552,-30.407,2.0408,0.5641
4.8276,-31.451,2.0417,0.57487
5,-32.999,2.0428,0.591
5.1724,-34.551,2.0441,0.60726
5.3448,-35.533,2.0446,0.61738
5.5172,-37.02,2.0456,0.6335
5.6897,-38.069,2.0461,0.64406
5.8621,-39.629,2.0473,0.66049
6.0345,-41.157,2.0484,0.67667
6.2069,-42.201,2.0491,0.6875
6.3793,-43.707,2.0503,0.70372
6.5517,-44.729,2.0509,0.71447
6.7241,-46.264,2.0521,0.73089
6.8966,-47.781,2.0534,0.74693
7.069,-48.77,2.0539,0.75773
7.2414,-50.327,2.0552,0.77408
7.4138,-51.352,2.056,0.78485
7.5862,-52.819,2.0567,0.79887
7.7586,-53.823,2.0575,0.80975
7.931,-55.375,2.0586,0.82587
8.1034,-56.372,2.0594,0.83666
8.2759,-58.413,2.061,0.8584
8.4483,-59.426,2.0618,0.86941
8.6207,-60.942,2.0629,0.88568
8.7931,-61.932,2.0639,0.89656
8.9655,-63.454,2.0651,0.91294
9.1379,-64.459,2.0658,0.92366
9.3103,-65.774,2.0672,0.93894
9.4828,-67.302,2.0679,0.95504
9.6552,-68.308,2.0687,0.96605
9.8276,-69.815,2.0699,0.98247
10,-70.806,2.0708,0.99326
