0.17857,-135.88,1.0272,1.0913
0.35714,-135.89,1.0271,1.0913
0.53571,-135.88,1.027,1.0914
0.71429,-135.86,1.0283,1.0913
0.89286,-135.6,1.0323,1.0909
1.0714,-134.28,1.0444,1.0886
1.25,-132.59,1.0584,1.0857
1.4286,-130.88,1.0724,1.0824
1.6071,-129.24,1.0863,1.0797
1.7857,-128.11,1.0956,1.0779
1.9643,-126.42,1.1095,1.0747
2.1429,-124.73,1.1234,1.0719
2.3214,-123.7,1.1321,1.0709
2.5,-122.02,1.1459,1.0681
2.6786,-120.34,1.1599,1.0654
2.8571,-119.21,1.1691,1.0634
3.0357,-117.52,1.1829,1.0607
3.2143,-115.82,1.1968,1.0581
3.3929,-114.67,1.2062,1.0562
3.5714,-112.99,1.22,1.0535
3.75,-111.3,1.234,1.051
3.9286,-110.17,1.2433,1.0492
4.1071,-108.52,1.257,1.0469
4.2857,-107.36,1.2663,1.0451
4.4643,-105.64,1.2803,1.0424
4.6429,-103.94,1.2941,1.0398
4.8214,-102.81,1.3033,1.0381
5,-101.12,1.3172,1.0357
5.1786,-99.39,1.3311,1.0332
5.3571,-98.269,1.3404,1.0316
5.5357,-96.545,1.354,1.0291
5.7143,-94.839,1.368,1.0267
5.8929,-93.137,1.3818,1.0245
6.0714,-92.004,1.391,1.0229
6.25,-90.297,1.4048,1.0206
6.4286,-88.586,1.4187,1.0184
6.6071,-87.418,1.428,1.0165
6.7857,-85.719,1.4418,1.0144
6.9643,-84.037,1.4556,1.0123
7.1429,-82.862,1.4648,1.0106
7.3214,-81.143,1.4787,1.0084
7.5,-79.422,1.4923,1.0064
7.6786,-78.29,1.5017,1.0048
7.8571,-76.555,1.5156,1.0026
8.0357,-74.869,1.5294,1.0004
8.2143,-73.707,1.5383,0.99914
8.3929,-71.983,1.5522,0.99685
8.5714,-70.268,1.5661,0.99483
8.75,-69.125,1.5753,0.9934
8.9286,-67.41,1.589,0.99135
9.1071,-65.684,1.6029,0.98941
9.2857,-64.509,1.6121,0.9879
9.4643,-62.822,1.6259,0.98596
9.6429,-61.083,1.6396,0.98401
9.8214,-60.064,1.6489,0.98295
10,-58.338,1.6626,0.98088
