0.17241,-39.131,0.44929,1.1971
0.34483,-39.125,0.44923,1.1972
0.51724,-39.124,0.4493,1.1973
0.68966,-39.103,0.44941,1.1971
0.86207,-38.185,0.46548,1.1964
1.0345,-36.387,0.50227,1.1965
1.2069,-34.506,0.54076,1.1965
1.3793,-32.614,0.57894,1.1966
1.5517,-31.343,0.60447,1.1965
1.7241,-29.432,0.64273,1.1968
1.8966,-27.541,0.68064,1.1969
2.069,-26.227,0.70649,1.1971
2.2414,-24.963,0.73193,1.1973
2.4138,-23.08,0.76945,1.197
2.5862,-21.802,0.79517,1.1972
2.7586,-19.869,0.83346,1.1971
2.931,-17.956,0.87171,1.1974
3.1034,-16.692,0.89704,1.1976
3.2759,-14.757,0.93257,1.1967
3.4483,-13.416,0.95638,1.197
3.6207,-11.503,0.99419,1.1973
3.7931,-10.23,1.0196,1.1976
3.9655,-8.338,1.0575,1.1981
4.1379,-7.051,1.0826,1.1981
4.3103,-5.144,1.1207,1.1985
4.4828,-3.256,1.1581,1.1991
4.6552,-1.951,1.1835,1.1992
4.8276,-0.037,1.2213,1.1995
5,1.225,1.2466,1.1999
5.1724,3.152,1.2844,1.2002
5.3448,4.427,1.3096,1.2005
5.5172,6.292,1.3469,1.2011
5.6897,8.205,1.3848,1.2014
5.8621,9.469,1.4098,1.2018
6.0345,11.374,1.4475,1.2021
6.2069,12.626,1.4725,1.2024
6.3793,14.541,1.5104,1.2029
6.5517,15.784,1.5352,1.2032
6.7241,17.683,1.5727,1.2036
6.8966,19.533,1.61,1.2039
7.069,20.74,1.6345,1.2041
7.2414,22.83,1.6726,1.2033
7.4138,24.111,1.6976,1.2035
7.5862,26.012,1.7348,1.2041
7.7586,27.258,1.7598,1.2044
7.931,29.169,1.7971,1.205
8.1034,31.067,1.8343,1.2056
8.2759,32.324,1.859,1.2058
8.4483,34.226,1.8961,1.2063
8.6207,35.483,1.921,1.2066
8.7931,37.392,1.9582,1.2071
8.9655,38.658,1.983,1.2074
9.1379,40.525,2.0199,1.2078
9.3103,41.804,2.0446,1.2082
9.4828,43.883,2.0825,1.2091
9.6552,45.153,2.1073,1.2097
9.8276,47.056,2.1444,1.2101
10,48.313,2.169,1.2106
