0.17241,86.244,0.4317,0.90278
0.34483,86.245,0.43168,0.90255
0.51724,86.238,0.43171,0.90267
0.68966,86.292,0.43226,0.90256
0.86207,86.447,0.44876,0.90153
1.0345,86.008,0.46945,0.90169
1.2069,85.58,0.49022,0.90208
1.3793,85.268,0.50435,0.9024
1.5517,84.849,0.52493,0.90255
1.7241,-18.268,3.0378,0.36197
1.8966,-167.89,2.6582,0.71418
2.069,83.856,0.57304,0.90353
2.2414,83.442,0.5938,0.90395
2.4138,83.004,0.61479,0.90443
2.5862,14.914,2.079,1.0418
2.7586,82.314,0.64935,0.9052
2.931,82.035,0.66309,0.90554
3.1034,81.776,0.6836,0.90683
3.2759,81.35,0.70454,0.90726
3.4483,81.115,0.71817,0.90754
3.6207,80.69,0.73928,0.90812
3.7931,80.242,0.76028,0.90874
3.9655,79.995,0.77402,0.9092
4.1379,79.614,0.79467,0.90947
4.3103,79.333,0.80874,0.9101
4.4828,78.949,0.82942,0.91069
4.6552,78.669,0.8436,0.91122
4.8276,78.271,0.86437,0.91166
5,77.872,0.88531,0.9125
5.1724,77.629,0.89891,0.91295
5.3448,77.11,0.9205,0.91617
5.5172,76.763,0.94104,0.9169
5.6897,76.494,0.95497,0.91745
5.8621,76.118,0.97576,0.91808
6.0345,75.887,0.98952,0.91843
6.2069,75.52,1.0103,0.91915
6.3793,75.278,1.024,0.91969
6.5517,74.919,1.0447,0.92031
6.7241,74.555,1.0655,0.92097
6.8966,74.359,1.079,0.92157
7.069,73.964,1.1,0.9224
7.2414,73.753,1.1136,0.92283
7.4138,73.47,1.1338,0.92293
7.5862,73.138,1.1545,0.9236
7.7586,72.874,1.1683,0.92439
7.931,72.558,1.1891,0.92515
8.1034,72.317,1.2028,0.92593
8.2759,71.967,1.2237,0.92674
8.4483,71.738,1.2375,0.92736
8.6207,71.396,1.2583,0.92825
8.7931,71.056,1.2792,0.92936
8.9655,70.829,1.293,0.92983
9.1379,70.505,1.3138,0.93095
9.3103,70.286,1.3277,0.93163
9.4828,69.97,1.3483,0.93269
9.6552,69.635,1.3693,0.9337
9.8276,69.418,1.3831,0.93442
10,69.119,1.4036,0.93547
