0.17544,-22.988,1.5389,0.96306
0.35088,-22.975,1.5389,0.96315
0.52632,-22.981,1.5389,0.96305
0.70175,-22.976,1.5388,0.9631
0.87719,-22.773,1.5398,0.96334
1.0526,-21.772,1.5429,0.96306
1.2281,-18.249,1.5533,0.96209
1.4035,-16.46,1.5585,0.96189
1.5789,-13.811,1.5661,0.96137
1.7544,-12.038,1.5714,0.96112
1.9298,-9.379,1.579,0.96059
2.1053,-6.748,1.5869,0.96005
2.2807,-4.97,1.5918,0.95966
2.4561,-2.319,1.5996,0.9592
2.6316,-0.557,1.6047,0.95872
2.807,2.092,1.6124,0.95823
2.9825,3.927,1.6169,0.95873
3.1579,6.572,1.6246,0.95827
3.3333,9.233,1.6323,0.95763
3.5088,10.994,1.6375,0.95717
3.6842,13.586,1.6448,0.95639
3.8596,15.361,1.6501,0.95596
4.0351,18.025,1.6577,0.95541
4.2105,20.686,1.6656,0.95478
4.386,22.469,1.6708,0.95299
4.5614,25.109,1.6788,0.95226
4.7368,27.785,1.6865,0.95182
4.9123,29.545,1.6918,0.95132
5.0877,32.203,1.6996,0.95082
5.2632,33.929,1.7046,0.95049
5.4386,36.629,1.7126,0.94991
5.614,39.264,1.7203,0.94936
5.7895,41.023,1.7254,0.94892
5.9649,43.687,1.7332,0.94821
6.1404,45.44,1.7386,0.94793
6.3158,48.076,1.7463,0.94726
6.4912,50.759,1.7544,0.94677
6.6667,52.507,1.7595,0.94628
6.8421,55.146,1.7673,0.94575
7.0175,57.797,1.7752,0.94526
7.193,59.571,1.7806,0.94486
7.3684,62.217,1.7886,0.94398
7.5439,64.854,1.7965,0.94334
7.7193,66.629,1.8017,0.9432
7.8947,69.281,1.8098,0.94257
8.0702,71.032,1.8151,0.94211
8.2456,73.668,1.8231,0.94156
8.4211,76.324,1.8312,0.94089
8.5965,78.09,1.8365,0.94051
8.7719,80.731,1.8447,0.94014
8.9474,82.502,1.85,0.93959
9.1228,85.129,1.858,0.93885
9.2982,87.77,1.8661,0.93834
9.4737,89.538,1.8717,0.93801
9.6491,92.176,1.8798,0.9374
9.8246,94.791,1.8877,0.93691
10,96.561,1.8935,0.9365
