0.18519,91.022,1.8717,0.58056
0.37037,91.014,1.8718,0.58054
0.55556,91.022,1.8717,0.58059
0.74074,91.13,1.872,0.58035
0.92593,92.489,1.8732,0.58139
1.1111,93.996,1.8761,0.58075
1.2963,95.479,1.8791,0.58005
1.4815,96.953,1.8817,0.57955
1.6667,98.455,1.8845,0.57899
1.8519,99.909,1.8877,0.57832
2.037,100.9,1.8893,0.57805
2.2222,102.39,1.8921,0.5775
2.4074,103.87,1.895,0.57693
2.5926,105.35,1.8979,0.57638
2.7778,106.33,1.8998,0.57601
2.963,107.79,1.9027,0.57557
3.1481,109.26,1.9056,0.57514
3.3333,110.24,1.9074,0.57476
3.5185,111.7,1.9105,0.57436
3.7037,112.69,1.9123,0.57395
3.8889,114.16,1.9153,0.57352
4.0741,115.61,1.9182,0.57319
4.2593,117.06,1.921,0.57278
4.4444,118.05,1.923,0.57243
4.6296,119.5,1.926,0.57202
4.8148,120.95,1.9287,0.57186
5,122.42,1.9319,0.57134
5.1852,123.88,1.9348,0.57099
5.3704,125.32,1.9376,0.57067
5.5556,126.3,1.9397,0.57038
5.7407,127.73,1.9427,0.57016
5.9259,129.17,1.9456,0.57001
6.1111,130.54,1.9485,0.5698
6.2963,131.45,1.9502,0.56968
6.4815,132.77,1.9529,0.5697
6.6667,134.06,1.9554,0.56951
6.8519,135.37,1.9584,0.56975
7.037,136.21,1.9599,0.56957
7.2222,137.52,1.9625,0.56965
7.4074,138.72,1.9651,0.5697
7.5926,139.44,1.9662,0.56989
7.7778,140.29,1.9674,0.57026
7.963,140.89,1.968,0.57095
8.1481,141.21,1.9681,0.5715
8.3333,141.58,1.9674,0.57202
8.5185,141.94,1.9668,0.57259
8.7037,142.16,1.9665,0.57277
8.8889,142.49,1.9658,0.57316
9.0741,142.85,1.9651,0.57371
9.2593,143.21,1.9645,0.57395
9.4444,143.43,1.9639,0.57426
9.6296,143.78,1.9632,0.57485
9.8148,144.12,1.9624,0.5753
10,144.47,1.9618,0.57559
