0.18519,-33.674,0.80843,1.4139
0.37037,-33.663,0.80843,1.414
0.55556,-33.68,0.80834,1.4138
0.74074,-33.73,0.80928,1.4139
0.92593,-34.597,0.82073,1.4154
1.1111,-37.04,0.85401,1.4176
1.2963,-38.225,0.89311,1.4279
1.4815,-41.262,0.92282,1.421
1.6667,-43.265,0.95456,1.4222
1.8519,-45.278,0.98829,1.4243
2.037,-46.676,1.0111,1.4256
2.2222,-48.758,1.0453,1.4274
2.4074,-50.171,1.068,1.4287
2.5926,-52.19,1.0995,1.4288
2.7778,-54.295,1.1334,1.4308
2.963,-56.37,1.1673,1.4328
3.1481,-58.463,1.1991,1.4358
3.3333,-60.548,1.2329,1.4378
3.5185,-62.625,1.2667,1.4399
3.7037,-64.699,1.3006,1.4418
3.8889,-66.097,1.3229,1.4431
4.0741,-68.182,1.3568,1.4452
4.2593,-70.247,1.3903,1.4472
4.4444,-72.323,1.4242,1.4491
4.6296,-74.395,1.4579,1.4512
4.8148,-75.776,1.4802,1.4526
5,-77.829,1.5139,1.4544
5.1852,-79.023,1.5334,1.4552
5.3704,-81.072,1.5668,1.4573
5.5556,-83.158,1.6003,1.4595
5.7407,-85.195,1.6337,1.4617
5.9259,-87.258,1.6671,1.4639
6.1111,-88.627,1.6893,1.4654
6.2963,-90.681,1.7228,1.4675
6.4815,-92.731,1.7561,1.4696
6.6667,-94.797,1.7895,1.4719
6.8519,-96.159,1.8118,1.4733
7.037,-98.204,1.845,1.4754
7.2222,-99.847,1.8768,1.4768
7.4074,-101.86,1.9099,1.4791
7.5926,-103.23,1.9322,1.4809
7.7778,-105.29,1.9656,1.4832
7.963,-107.32,1.9988,1.4858
8.1481,-108.68,2.0209,1.4873
8.3333,-110.73,2.054,1.4898
8.5185,-112.78,2.0873,1.4922
8.7037,-114.82,2.1205,1.4946
8.8889,-116.15,2.1425,1.4963
9.0741,-118.24,2.176,1.4987
9.2593,-120.24,2.2089,1.5012
9.4444,-122.25,2.2421,1.5038
9.6296,-124.27,2.275,1.5062
9.8148,-126.12,2.3053,1.5095
10,-127.46,2.3275,1.5112
