0.18182,114.69,1.9496,0.93252
0.36364,114.7,1.9496,0.93255
0.54545,114.7,1.9495,0.93241
0.72727,114.7,1.9496,0.93254
0.90909,114.83,1.9517,0.93299
1.0909,115.1,1.9602,0.93559
1.2727,115.62,1.9723,0.93909
1.4545,115.96,1.9809,0.94161
1.6364,116.47,1.9939,0.9455
1.8182,117,2.0071,0.9493
2,117.37,2.0157,0.95193
2.1818,117.87,2.0288,0.95592
2.3636,118.25,2.0375,0.9584
2.5455,118.75,2.0506,0.96206
2.7273,119.27,2.0636,0.96607
2.9091,119.62,2.0723,0.96876
3.0909,120.16,2.0854,0.97275
3.2727,120.52,2.0942,0.97518
3.4545,121.2,2.1069,0.97821
3.6364,121.73,2.1198,0.98202
3.8182,122.07,2.1284,0.98476
4,122.63,2.1415,0.98878
4.1818,123,2.1503,0.99146
4.3636,123.55,2.1633,0.99542
4.5455,124.07,2.1765,0.99945
4.7273,124.43,2.1851,1.002
4.9091,124.96,2.1982,1.0062
5.0909,125.32,2.2067,1.0087
5.2727,125.86,2.22,1.0129
5.4545,126.21,2.2288,1.0156
5.6364,126.77,2.2418,1.0198
5.8182,127.28,2.2547,1.0237
6,127.65,2.2635,1.0265
6.1818,128.19,2.2766,1.0305
6.3636,128.74,2.2899,1.0346
6.5455,130.15,2.3248,1.0456
6.7273,130.71,2.3379,1.05
6.9091,131.21,2.351,1.054
7.0909,131.76,2.3642,1.0583
7.2727,132.3,2.3772,1.0625
7.4545,132.83,2.3904,1.0666
7.6364,133.21,2.3992,1.0694
7.8182,133.76,2.4125,1.0738
8,134.27,2.4254,1.0779
8.1818,134.63,2.4341,1.0806
8.3636,135.21,2.4474,1.0847
8.5455,135.75,2.4605,1.089
8.7273,136.1,2.469,1.0916
8.9091,136.66,2.4823,1.096
9.0909,137.02,2.4913,1.0988
9.2727,137.47,2.5034,1.1056
9.4545,138.01,2.5167,1.11
9.6364,138.38,2.5253,1.1128
9.8182,138.74,2.5342,1.1155
10,139.28,2.5474,1.1199
