0.20408,-6.421,3.0482,1.6316
0.40816,-6.426,3.0482,1.6315
0.61224,-6.432,3.0482,1.6316
0.81633,-6.367,3.0481,1.6316
1.0204,-5.939,3.044,1.6316
1.2245,-4.351,3.0147,1.6282
1.4286,-2.992,2.9894,1.6252
1.6327,-1.613,2.9641,1.6225
1.8367,-0.235,2.9387,1.6198
2.0408,1.125,2.9135,1.6171
2.2449,2.981,2.8797,1.6135
2.449,3.926,2.8629,1.6116
2.6531,5.278,2.8376,1.6088
2.8571,6.954,2.8142,1.6053
3.0612,8.32,2.789,1.6022
3.2653,9.711,2.7637,1.5994
3.4694,11.089,2.7384,1.5964
3.6735,12.918,2.7047,1.5926
3.8776,13.8,2.688,1.5903
4.0816,15.175,2.6626,1.5874
4.2857,16.55,2.6375,1.5846
4.4898,18.337,2.6042,1.5804
4.6939,19.242,2.5873,1.5784
4.898,21,2.5541,1.5744
5.102,21.908,2.5373,1.5725
5.3061,23.255,2.5121,1.5694
5.5102,24.601,2.4874,1.5663
5.7143,26.381,2.4539,1.5622
5.9184,27.731,2.429,1.5592
6.1224,28.627,2.4123,1.5573
6.3265,30.44,2.3791,1.5531
6.5306,31.762,2.3544,1.5501
6.7347,33.135,2.3293,1.5471
6.9388,34.392,2.3066,1.5432
7.1429,35.776,2.2817,1.5402
7.3469,37.128,2.257,1.5373
7.551,38.487,2.2321,1.5342
7.7551,39.833,2.2075,1.5312
7.9592,41.217,2.1828,1.5282
8.1633,42.567,2.158,1.5253
8.3673,43.958,2.1333,1.5222
8.5714,45.314,2.1088,1.5192
8.7755,46.676,2.0842,1.5162
8.9796,48.047,2.0594,1.5132
9.1837,49.423,2.0347,1.5102
9.3878,50.802,2.0101,1.5072
9.5918,52.2,1.9856,1.5041
9.7959,54.003,1.9528,1.5002
10,55.416,1.9281,1.4972
