0.17241,-78.278,3.0188,1.0824
0.34483,-78.296,3.0189,1.0824
0.51724,-78.31,3.0188,1.0823
0.68966,-78.294,3.0183,1.0824
0.86207,-78.241,3.0114,1.0814
1.0345,-78.265,3.0029,1.0794
1.2069,-78.277,2.9944,1.0766
1.3793,-78.243,2.9883,1.0766
1.5517,-78.257,2.9794,1.0749
1.7241,-78.215,2.9736,1.074
1.8966,-78.186,2.9648,1.0723
2.069,-78.148,2.9589,1.0715
2.2414,-78.124,2.9501,1.0697
2.4138,-78.118,2.9415,1.0669
2.5862,-78.104,2.9358,1.0672
2.7586,-78.068,2.927,1.0655
2.931,-78.051,2.9213,1.0645
3.1034,-77.997,2.9125,1.0631
3.2759,-77.989,2.9068,1.0619
3.4483,-77.967,2.8983,1.0604
3.6207,-77.941,2.8896,1.0589
3.7931,-77.921,2.8841,1.0577
3.9655,-77.867,2.8754,1.0563
4.1379,-77.837,2.8696,1.0552
4.3103,-77.814,2.8613,1.0538
4.4828,-77.78,2.8555,1.0529
4.6552,-77.742,2.847,1.0514
4.8276,-77.688,2.8385,1.05
5,-77.661,2.8328,1.0489
5.1724,-77.616,2.8245,1.0477
5.3448,-77.582,2.8189,1.0466
5.5172,-77.556,2.8107,1.0453
5.6897,-77.513,2.8023,1.0438
5.8621,-77.48,2.7967,1.0427
6.0345,-77.481,2.7882,1.0417
6.2069,-77.417,2.7802,1.0401
6.3793,-77.351,2.7746,1.039
6.5517,-77.325,2.7665,1.0379
6.7241,-77.28,2.761,1.0369
6.8966,-77.24,2.7523,1.0344
7.069,-77.211,2.7474,1.0345
7.2414,-77.145,2.7388,1.0321
7.4138,-77.101,2.7306,1.0309
7.5862,-77.068,2.7251,1.03
7.7586,-76.966,2.7173,1.0295
7.931,-76.953,2.7118,1.0288
8.1034,-76.88,2.7032,1.0279
8.2759,-76.868,2.6982,1.0258
8.4483,-76.783,2.6901,1.0249
8.6207,-76.757,2.6823,1.024
8.7931,-76.727,2.6768,1.0234
8.9655,-76.763,2.6683,1.022
9.1379,-76.756,2.663,1.0212
9.3103,-76.509,2.6553,1.0193
9.4828,-76.48,2.6497,1.0187
9.6552,-76.554,2.6418,1.0179
9.8276,-76.487,2.6336,1.0167
10,-76.404,2.6255,1.0155
